,Model,Oversample,Scaler,Neighbors,precision,recall,f1-score,support
Active,Naive Bayes,False,MaxAbsScaler(),0,0.9377646062658763,0.6703995157384988,0.7818566890222379,3304.0
Inactive,Naive Bayes,False,MaxAbsScaler(),0,0.3427881713940857,0.7944055944055944,0.478920741989882,715.0
accuracy,Naive Bayes,False,MaxAbsScaler(),0,0.6924608111470515,0.6924608111470515,0.6924608111470515,0.6924608111470515
macro avg,Naive Bayes,False,MaxAbsScaler(),0,0.640276388829981,0.7324025550720465,0.6303887155060599,4019.0
weighted avg,Naive Bayes,False,MaxAbsScaler(),0,0.8319153524879888,0.6924608111470515,0.7279628840637571,4019.0
