,Model,Oversample,Scaler,Neighbors,precision,recall,f1-score,support
Active,Random Forests,True,MaxAbsScaler(),0,0.9996954933008526,0.9936440677966102,0.9966605950212507,3304.0
Inactive,Random Forests,True,MaxAbsScaler(),0,0.9714285714285714,0.9986013986013986,0.9848275862068966,715.0
accuracy,Random Forests,True,MaxAbsScaler(),0,0.9945260014929087,0.9945260014929087,0.9945260014929087,0.9945260014929087
macro avg,Random Forests,True,MaxAbsScaler(),0,0.9855620323647121,0.9961227331990044,0.9907440906140736,4019.0
weighted avg,Random Forests,True,MaxAbsScaler(),0,0.9946666679366623,0.9945260014929087,0.9945554441622652,4019.0
