,Model,Oversample,Scaler,Neighbors,precision,recall,f1-score,support
Active,Naive Bayes,True,MaxAbsScaler(),0,0.9353921170255993,0.6967312348668281,0.7986123156981786,3304.0
Inactive,Naive Bayes,True,MaxAbsScaler(),0,0.35686777920410784,0.7776223776223776,0.4892212934447866,715.0
accuracy,Naive Bayes,True,MaxAbsScaler(),0,0.7111221696939537,0.7111221696939537,0.7111221696939537,0.7111221696939537
macro avg,Naive Bayes,True,MaxAbsScaler(),0,0.6461299481148536,0.7371768062446029,0.6439168045714826,4019.0
weighted avg,Naive Bayes,True,MaxAbsScaler(),0,0.8324697727751972,0.7111221696939537,0.7435701208956965,4019.0
