,Model,Oversample,Scaler,Neighbors,precision,recall,f1-score,support
Active,Decision Tree,False,MaxAbsScaler(),0,0.9518877380554628,0.8622881355932204,0.9048753374622835,3304.0
Inactive,Decision Tree,False,MaxAbsScaler(),0,0.5565302144249513,0.7986013986013986,0.655944859276278,715.0
accuracy,Decision Tree,False,MaxAbsScaler(),0,0.850957949738741,0.850957949738741,0.850957949738741,0.850957949738741
macro avg,Decision Tree,False,MaxAbsScaler(),0,0.7542089762402071,0.8304447670973094,0.7804100983692808,4019.0
weighted avg,Decision Tree,False,MaxAbsScaler(),0,0.8815516769965388,0.850957949738741,0.8605893728185926,4019.0
