,Model,Oversample,Scaler,Neighbors,precision,recall,f1-score,support
Active,Naive Bayes,True,StandardScaler(),0,0.935,0.6791767554479419,0.7868162692847124,3304.0
Inactive,Naive Bayes,True,StandardScaler(),0,0.3452748610253243,0.7818181818181819,0.47900599828620394,715.0
accuracy,Naive Bayes,True,StandardScaler(),0,0.6974371734262255,0.6974371734262255,0.6974371734262255,0.6974371734262255
macro avg,Naive Bayes,True,StandardScaler(),0,0.6401374305126621,0.7304974686330619,0.6329111337854582,4019.0
weighted avg,Naive Bayes,True,StandardScaler(),0,0.8300849777638983,0.6974371734262255,0.7320552979575331,4019.0
