,Model,Oversample,Scaler,Neighbors,precision,recall,f1-score,support
Active,Naive Bayes,True,MinMaxScaler(),0,0.9379395945386844,0.6861380145278451,0.7925187904212551,3304.0
Inactive,Naive Bayes,True,MinMaxScaler(),0,0.35268414481897625,0.7902097902097902,0.487699611566681,715.0
accuracy,Naive Bayes,True,MinMaxScaler(),0,0.7046528987310277,0.7046528987310277,0.7046528987310277,0.7046528987310277
macro avg,Naive Bayes,True,MinMaxScaler(),0,0.6453118696788303,0.7381739023688176,0.6401092009939681,4019.0
weighted avg,Naive Bayes,True,MinMaxScaler(),0,0.8338197521526204,0.7046528987310277,0.738289949196816,4019.0
