,Model,Oversample,Scaler,Neighbors,precision,recall,f1-score,support
Active,Naive Bayes,False,PowerTransformer(),0,0.9392999556933983,0.6416464891041163,0.7624527962596656,3304.0
Inactive,Naive Bayes,False,PowerTransformer(),0,0.3280363223609535,0.8083916083916084,0.4666935809446911,715.0
accuracy,Naive Bayes,False,PowerTransformer(),0,0.6713112714605624,0.6713112714605624,0.6713112714605624,0.6713112714605624
macro avg,Naive Bayes,False,PowerTransformer(),0,0.6336681390271759,0.7250190487478623,0.6145731886021784,4019.0
weighted avg,Naive Bayes,False,PowerTransformer(),0,0.8305531286636153,0.6713112714605624,0.7098357674091538,4019.0
