,Model,Oversample,Scaler,Neighbors,precision,recall,f1-score,support
Active,Naive Bayes,True,PowerTransformer(),0,0.9359868691013541,0.6903753026634383,0.7946350809963421,3304.0
Inactive,Naive Bayes,True,PowerTransformer(),0,0.3533501896333755,0.7818181818181819,0.4867218110579017,715.0
accuracy,Naive Bayes,True,PowerTransformer(),0,0.7066434436426972,0.7066434436426972,0.7066434436426972,0.7066434436426972
macro avg,Naive Bayes,True,PowerTransformer(),0,0.6446685293673649,0.73609674224081,0.6406784460271219,4019.0
weighted avg,Naive Bayes,True,PowerTransformer(),0,0.8323329189098625,0.7066434436426972,0.7398557856477517,4019.0
