,Model,Oversample,Scaler,Neighbors,precision,recall,f1-score,support
Active,Naive Bayes,False,MaxAbsScaler(),0,0.9292604501607717,0.6997578692493946,0.7983425414364641,3304.0
Inactive,Naive Bayes,False,MaxAbsScaler(),0,0.3520574787720444,0.7538461538461538,0.47996438112199463,715.0
accuracy,Naive Bayes,False,MaxAbsScaler(),0,0.7093804428962428,0.7093804428962428,0.7093804428962428,0.7093804428962428
macro avg,Naive Bayes,False,MaxAbsScaler(),0,0.640658964466408,0.7268020115477742,0.6391534612792293,4019.0
weighted avg,Naive Bayes,False,MaxAbsScaler(),0,0.8265731835414784,0.7093804428962428,0.7417014902732779,4019.0
