,Model,Oversample,Scaler,Neighbors,precision,recall,f1-score,support
Active,Decision Tree,True,MinMaxScaler(),0,0.9666048237476809,0.7884382566585957,0.8684780796799467,3304.0
Inactive,Decision Tree,True,MinMaxScaler(),0,0.47205438066465255,0.8741258741258742,0.6130456105934281,715.0
accuracy,Decision Tree,True,MinMaxScaler(),0,0.8036825080865887,0.8036825080865887,0.8036825080865887,0.8036825080865887
macro avg,Decision Tree,True,MinMaxScaler(),0,0.7193296022061667,0.8312820653922349,0.7407618451366874,4019.0
weighted avg,Decision Tree,True,MinMaxScaler(),0,0.8786218511663508,0.8036825080865887,0.8230353786605735,4019.0
