,Model,Oversample,Scaler,Neighbors,precision,recall,f1-score,support
Active,Support Vector Machines (SVM),False,MinMaxScaler(),0,0.9909061383566092,0.9234261501210653,0.9559768134106219,3304.0
Inactive,Support Vector Machines (SVM),False,MinMaxScaler(),0,0.7308510638297873,0.9608391608391609,0.8302114803625377,715.0
accuracy,Support Vector Machines (SVM),False,MinMaxScaler(),0,0.9300821099776063,0.9300821099776063,0.9300821099776063,0.9300821099776063
macro avg,Support Vector Machines (SVM),False,MinMaxScaler(),0,0.8608786010931982,0.942132655480113,0.8930941468865798,4019.0
weighted avg,Support Vector Machines (SVM),False,MinMaxScaler(),0,0.9446410529406655,0.9300821099776063,0.9336025379367776,4019.0
