,Model,Oversample,Scaler,Neighbors,precision,recall,f1-score,support
Active,Naive Bayes,False,StandardScaler(),0,0.9289281598155974,0.7318401937046005,0.81868969019807,3304.0
Inactive,Naive Bayes,False,StandardScaler(),0,0.3742937853107345,0.7412587412587412,0.49741905208822157,715.0
accuracy,Naive Bayes,False,StandardScaler(),0,0.7335157999502364,0.7335157999502364,0.7335157999502364,0.7335157999502364
macro avg,Naive Bayes,False,StandardScaler(),0,0.6516109725631659,0.7365494674816708,0.6580543711431458,4019.0
weighted avg,Naive Bayes,False,StandardScaler(),0,0.8302559583299102,0.7335157999502364,0.7615340529130384,4019.0
