,Model,Oversample,Scaler,Neighbors,precision,recall,f1-score,support
Active,Decision Tree,True,MaxAbsScaler(),0,0.9566265060240964,0.8411016949152542,0.895152198421646,3304.0
Inactive,Decision Tree,True,MaxAbsScaler(),0,0.5287253141831239,0.8237762237762237,0.6440677966101694,715.0
accuracy,Decision Tree,True,MaxAbsScaler(),0,0.8380194078128888,0.8380194078128888,0.8380194078128888,0.8380194078128888
macro avg,Decision Tree,True,MaxAbsScaler(),0,0.7426759101036101,0.832438959345739,0.7696099975159076,4019.0
weighted avg,Decision Tree,True,MaxAbsScaler(),0,0.8805007652511938,0.8380194078128888,0.8504830400998729,4019.0
