,Model,Oversample,Scaler,Neighbors,precision,recall,f1-score,support
Active,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",18,0.9810874704491725,0.7536319612590799,0.8524477918521055,3304.0
Inactive,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",18,0.450371370695476,0.9328671328671329,0.6074681238615665,715.0
accuracy,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",18,0.7855187857676039,0.7855187857676039,0.7855187857676039,0.7855187857676039
macro avg,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",18,0.7157294205723242,0.8432495470631064,0.729957957856836,4019.0
weighted avg,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",18,0.8866704484725881,0.7855187857676039,0.8088646959045475,4019.0
