,Model,Oversample,Scaler,Neighbors,precision,recall,f1-score,support
Active,Random Forests,True,"RobustScaler(quantile_range=(25, 75))",0,0.9996946564885496,0.9909200968523002,0.9952880376956984,3304.0
Inactive,Random Forests,True,"RobustScaler(quantile_range=(25, 75))",0,0.9596774193548387,0.9986013986013986,0.9787525702535984,715.0
accuracy,Random Forests,True,"RobustScaler(quantile_range=(25, 75))",0,0.9922866384672804,0.9922866384672804,0.9922866384672804,0.9922866384672804
macro avg,Random Forests,True,"RobustScaler(quantile_range=(25, 75))",0,0.9796860379216942,0.9947607477268494,0.9870203039746483,4019.0
weighted avg,Random Forests,True,"RobustScaler(quantile_range=(25, 75))",0,0.9925753918578943,0.9922866384672804,0.9923462961627046,4019.0
