,Model,Oversample,Scaler,Neighbors,precision,recall,f1-score,support
Active,Random Forests,False,MaxAbsScaler(),0,0.9993909866017052,0.9933414043583535,0.9963570127504554,3304.0
Inactive,Random Forests,False,MaxAbsScaler(),0,0.9700680272108844,0.9972027972027973,0.983448275862069,715.0
accuracy,Random Forests,False,MaxAbsScaler(),0,0.9940283652649913,0.9940283652649913,0.9940283652649913,0.9940283652649913
macro avg,Random Forests,False,MaxAbsScaler(),0,0.9847295069062948,0.9952721007805754,0.9899026443062622,4019.0
weighted avg,Random Forests,False,MaxAbsScaler(),0,0.9941742869340174,0.9940283652649913,0.9940604845406529,4019.0
