,Model,Oversample,Scaler,Neighbors,precision,recall,f1-score,support
Active,Naive Bayes,True,MaxAbsScaler(),0,0.9307377049180328,0.6873486682808717,0.7907381615598885,3304.0
Inactive,Naive Bayes,True,MaxAbsScaler(),0,0.34578847371754273,0.7636363636363637,0.4760244115082825,715.0
accuracy,Naive Bayes,True,MaxAbsScaler(),0,0.7009206270216471,0.7009206270216471,0.7009206270216471,0.7009206270216471
macro avg,Naive Bayes,True,MaxAbsScaler(),0,0.6382630893177877,0.7254925159586176,0.6333812865340855,4019.0
weighted avg,Naive Bayes,True,MaxAbsScaler(),0,0.8266723403227726,0.7009206270216471,0.7347490271267215,4019.0
