,Model,Oversample,Scaler,Neighbors,precision,recall,f1-score,support
Active,Naive Bayes,False,MinMaxScaler(),0,0.9361088211046991,0.6873486682808717,0.7926701570680628,3304.0
Inactive,Naive Bayes,False,MinMaxScaler(),0,0.35153797865662273,0.7832167832167832,0.4852686308492202,715.0
accuracy,Naive Bayes,False,MinMaxScaler(),0,0.7044040806170689,0.7044040806170689,0.7044040806170689,0.7044040806170689
macro avg,Naive Bayes,False,MinMaxScaler(),0,0.6438233998806608,0.7352827257488275,0.6389693939586415,4019.0
weighted avg,Naive Bayes,False,MinMaxScaler(),0,0.8321107737420779,0.7044040806170689,0.7379819034610778,4019.0
