,Model,Oversample,Scaler,Neighbors,precision,recall,f1-score,support
Active,Decision Tree,True,StandardScaler(),0,0.9584049501546923,0.8438256658595642,0.897473040399163,3304.0
Inactive,Decision Tree,True,StandardScaler(),0,0.5351351351351351,0.8307692307692308,0.650958904109589,715.0
accuracy,Decision Tree,True,StandardScaler(),0,0.8415028614083105,0.8415028614083105,0.8415028614083105,0.8415028614083105
macro avg,Decision Tree,True,StandardScaler(),0,0.7467700426449138,0.8372974483143976,0.774215972254376,4019.0
weighted avg,Decision Tree,True,StandardScaler(),0,0.8831031542504915,0.8415028614083105,0.853616954943317,4019.0
