,Model,Oversample,Scaler,Neighbors,precision,recall,f1-score,support
Active,Naive Bayes,False,PowerTransformer(),0,0.9361616161616162,0.701271186440678,0.8018688354386573,3304.0
Inactive,Naive Bayes,False,PowerTransformer(),0,0.36075129533678757,0.779020979020979,0.49313855688357683,715.0
accuracy,Naive Bayes,False,PowerTransformer(),0,0.7151032595172928,0.7151032595172928,0.7151032595172928,0.7151032595172928
macro avg,Naive Bayes,False,PowerTransformer(),0,0.6484564557492019,0.7401460827308285,0.647503696161117,4019.0
weighted avg,Naive Bayes,False,PowerTransformer(),0,0.8337932709539146,0.7151032595172928,0.7469441902117644,4019.0
