,Model,Oversample,Scaler,Neighbors,precision,recall,f1-score,support
Active,Decision Tree,False,MinMaxScaler(),0,0.950558753809685,0.8495762711864406,0.8972350966917052,3304.0
Inactive,Decision Tree,False,MinMaxScaler(),0,0.5337711069418386,0.7958041958041958,0.6389668725435148,715.0
accuracy,Decision Tree,False,MinMaxScaler(),0,0.8400099527245584,0.8400099527245584,0.8400099527245584,0.8400099527245584
macro avg,Decision Tree,False,MinMaxScaler(),0,0.7421649303757618,0.8226902334953182,0.76810098461761,4019.0
weighted avg,Decision Tree,False,MinMaxScaler(),0,0.8764101677160024,0.8400099527245584,0.8512879008056748,4019.0
